GS    1986  1 1175356.60   -8.046 122.796221.2   1.165.070                0X    0
GS    1986  1 119 7 7.07   -3.912 128.850 33.0N  1.315.110                0X    0
GS    1986  1 1193921.70* -16.472-175.404 33.0N  1.265.3154.9Z 3          0X    0
GS    1986  1 122 113.69   19.282-108.386 10.0G  0.985.3174.9Z 35.20MsBR  0X    0
GS    1986  1 1221027.01   56.041 165.009 27.4D211.245.2344.8Z 3          0X    0
GS    1986  1 2213342.36  -34.310 112.097 10.0G  1.505.1155.5Z 1          0X    0
GS    1986  1 3 22439.59  -40.704  -4.998 10.0G  1.085.219                0X    0
GS    1986  1 3 94328.60   -0.972 126.868 39.1D 71.215.6345.6Z 95.80MsPA  0X    0
GS    1986  1 31558 6.90   10.551  93.815164.1D180.895.043                0X    0
GS    1986  1 4 95253.34  -17.554 167.772 23.5*  1.145.1124.7Z 1          0X    0
GS    1986  1 4133633.73  -17.558 167.850 26.6   1.155.2115.3Z 7          0X    0
GS    1986  1 42331 7.54   19.360-108.524 10.0G  1.205.2145.4Z 1          0X    0
GS    1986  1 5 55352.18   -5.619 131.425 33.0N  1.065.1115.1Z 1          0X    0
GS    1986  1 5 8 8 7.74* -53.163   9.638 10.0G  1.335.7135.4Z 1          0X    0
GS    1986  1 5 92130.45   42.989 146.214 38.5   0.995.1275.0Z 1          0X    0
GS    1986  1 5191527.99  -32.183 -70.792 97.6   0.995.050                0X    0
GS    1986  1 52128 4.95  -19.830 168.813 47.1*  1.305.360                0X    0
GS    1986  1 523 032.68    0.796 120.012 33.0N  1.115.050                0X    0
GS    1986  1 523 339.01*   0.781 119.879 33.0N  0.885.260                0X    0
GS    1986  1 6 02027.10   -3.485 145.884 33.0N  0.795.4605.1Z 1          0X    0
GS    1986  1 6 64823.30   -1.329 127.517 82.8?  1.185.130                0X    0
GS    1986  1 6122848.51    1.729 126.436 59.4*  1.205.118                0X    0
GS    1986  1 6225133.94  -13.792 166.533 33.0N  1.065.390                0X    0
GS    1986  1 7 32550.86* -15.898-178.747 19.8   1.105.050                0X    0
GS    1986  1 7 8 846.56  -17.428 167.611 25.8*  1.135.2605.3Z 2          0X    0
GS    1986  1 7103855.20  -21.183-178.627520.1D110.895.236                0X    0
GS    1986  1 71312 8.06    2.366 128.516247.2*  1.055.023                0X    0
GS    1986  1 7134859.33?  -1.260 127.366 33.0N  1.155.240                0X    0
GS    1986  1 71355 3.04    1.649  95.260 33.0N  0.785.222                0X    0
GS    1986  1 7163747.94* -13.361-111.326 10.0G  0.944.9705.1Z 2          0X    0
GS    1986  1 72020 1.68*  26.930  88.325 69.6*  0.945.040                0X    0
GS    1986  1 8 34250.43  -35.753 -71.096105.3   0.925.325                0X    0
GS    1986  1 8 7 749.70   12.353 143.959 19.6   0.815.190                0X    0
GS    1986  1 8 72854.33? -56.055 -27.917 70.0G  1.035.330                0X    0
GS    1986  1 9154937.61? -55.706-128.668 10.0G  0.804.9505.2Z 1          0X    0
GS    1986  110 34629.91   28.648  86.527 54.6   0.985.4613.6Z 1          0X    0
GS    1986  110 6 257.52   27.808 140.831 33.9   0.915.119                0X    0
GS    1986  110221622.78* -52.989   9.517 10.0G  1.255.2105.0Z 5          0X    0
GS    1986  111 51340.10  -13.737 166.416 33.0N  1.285.590                0X    0
GS    1986  111 52718.32* -13.735 166.446 33.0N  1.275.460                0X    0
GS    1986  111 62645.92  -13.690 166.392 33.0N  1.385.280                0X    0
GS    1986  111 72613.90  -13.795 166.446 33.0N  1.185.390                0X    0
GS    1986  11110 417.09*  28.111 140.686 33.0N  1.175.310                0X    0
GS    1986  111104651.56  -13.750 166.391 33.0N  1.285.2164.7Z 1          0X    0
GS    1986  111112449.02  -13.770 166.460 33.0N  1.175.380                0X    0
GS    1986  111123114.20  -13.810 166.434 33.0N  1.305.3125.2Z 2          0X    0
GS    1986  111135012.86   -7.179 129.449127.7   1.165.125                0X    0
GS    1986  111194221.98   -9.505 -77.512 38.9*  1.075.310                0X    0
GS    1986  111194843.66  -20.142 -71.300 33.0N  1.085.150                0X    0
GS    1986  112 63820.59   -3.981 -79.404 96.0   1.085.529                0X    0
GS    1986  11214 055.09* -36.011-102.215 10.0G  1.085.1804.7Z 1          0X    0
GS    1986  112165122.68*  17.976-101.966 33.0N  1.405.115                0X    0
GS    1986  112201452.82   34.151  69.544 24.6*  1.095.4665.7Z 6          0X    0
GS    1986  113 84223.93   24.778 122.956 10.0G  1.205.010                0X    0
GS    1986  113115718.88   23.475 123.894 23.1D141.275.2195.2Z 1          0X    0
GS    1986  113174240.11   -4.957 153.531 39.0D 30.985.116                0X    0
GS    1986  113232235.58   -1.326 121.117 33.0N  1.105.112                0X    0
GS    1986  114 02624.16   13.440 -44.869 10.0G  0.855.0604.0Z 1          0X    0
GS    1986  114 3 337.46   36.341  71.024245.1   0.955.270                0X    0
GS    1986  114 3 936.30B& 36.572-121.205  7.0       5.030      4.70MLBR  0X    0
GS    1986  114103351.01   -6.431 154.949 65.6   1.115.218                0X    0
GS    1986  1141034 0.83*  -7.144 155.182 33.0N  1.125.6804.7Z 1          0X    0
GS    1986  114115748.83   24.825 123.025 33.0N  0.915.170                0X    0
GS    1986  114185630.68   24.783 122.955 35.9*  0.995.113                0X    0
GS    1986  11419 5 6.41   24.823 122.976 33.0N  0.955.114                0X    0
GS    1986  115201731.44  -21.369 170.327146.3   1.236.048                0X    0
GS    1986  115201742.71* -21.277 170.102150.0G  1.196.240      6.60mbPA  0X    0
GS    1986  116 5 832.42    5.936 126.074 83.3   1.275.434                0X    0
GS    1986  116 83443.71   29.802 138.662435.8   0.885.256                0X    0
GS    1986  116111159.86   28.093 140.782 33.0N  0.995.115                0X    0
GS    1986  1161250 3.38*  27.987 140.896 33.0N  0.855.140                0X    0
GS    1986  11613 431.35   24.771 122.013 12.6   1.155.5605.8Z 4          0X    0
GS    1986  116142816.17*  28.076 140.884 33.0N  1.135.350                0X    0
